id;country_en;city_en;lat;lng;population
4769;Japan;Togane;35.5599438;140.3660922;66332
4770;Japan;Tendo;38.3622648;140.3778858;65393
4771;Japan;Sukagawa;37.2928933;140.3569753;68790
4772;Japan;Shiroi;35.7914999;140.0563717;55314
4773;Japan;Shiogama;38.3143623;141.0220272;59526
4774;Japan;Sendai;38.268215;140.8693558;1063103
4775;Japan;Sakura;35.7234861;140.2239639;182549
4776;Japan;Ryugasaki;35.911594;140.1822645;85761
4777;Japan;Otawara;36.871484;140.0174187;58888
4778;Japan;Oami;35.5235633;140.3181601;53239
4779;Japan;Narita;35.7766076;140.3187806;100641
4780;Japan;Moriya;35.9514207;139.9753912;56566
4781;Japan;Morioka;39.702053;141.1544838;295172
4782;Japan;Mooka;36.4404189;140.0134416;65717
4783;Japan;Mobara;35.4285439;140.2880265;97315
4784;Japan;Mizusawa;38.8344125;141.192129;61281
4785;Japan;Miyako;39.6414202;141.9571395;51721
4786;Japan;Mito;36.3658556;140.4712215;246538
4787;Japan;Kuroiso;36.9832371;140.0373221;61230
4788;Japan;Koriyama;37.400529;140.3597421;340560
4789;Japan;Kitakami;39.2867646;141.1131909;93854
4790;Japan;Kitaibaraki;36.8019113;140.7509791;50843
4791;Japan;Katsuta;35.7021073;140.1370142;155968
4792;Japan;Katori-shi;35.8977354;140.4992682;83181
4793;Japan;Iwaki;37.0504195;140.8876817;357309
4794;Japan;Ishioka;36.1900483;140.287556;52304
4795;Japan;Ishinomaki;38.4344802;141.3029167;117233
4796;Japan;Ichinoseki;38.9346819;141.1268004;62970
4797;Japan;Ichihara;35.4978377;140.1156648;283531
4798;Japan;Hitachi;36.5991539;140.6514693;186307
4799;Japan;Hanamaki;39.3885784;141.1166453;73115
4800;Japan;Furukawa;38.5866922;140.9483136;76312
4801;Japan;Fukushima;37.7502986;140.4675514;294237
4802;Japan;Chiba;35.6050574;140.1233063;919729
4803;Japan;Akita;39.7200079;140.1025642;320069
4804;Japan;Abiko;35.8641227;140.0282255;131771
4805;Japan;Akitashi;39.7200079;140.1025642;325837
4806;Japan;Tomakomai;42.6343021;141.6053721;174806
4807;Japan;Sapporo;43.0620958;141.3543763;1883027
4808;Japan;Otaru;43.1907173;140.9946621;143792
4809;Japan;Odate;40.271405;140.5642854;64543
4810;Japan;Obihiro;42.9238989;143.1961031;173890
4811;Japan;Noshiromachi;40.1916341;140.0438704;51079
4812;Japan;Muroran;42.3152306;140.9737991;96197
4813;Japan;Kushiro;42.9848542;144.3813556;183612
4814;Japan;Kitami;43.8040314;143.8958758;113137
4815;Japan;Iwamizawa;43.1962055;141.7759331;85107
4816;Japan;Ishikari;43.1713843;141.3155196;57301
4817;Japan;Kitahiroshima;42.9856296;141.5635426;62370
4818;Japan;Hirosaki;40.6031243;140.4639223;174972
4819;Japan;Hakodate;41.7687933;140.7288103;275730
4820;Japan;Hachinohe;40.5122839;141.4883986;239046
4821;Japan;Ebetsu;43.1037445;141.5362468;133953
4822;Japan;Chitose;42.8209577;141.650876;92942
4823;Japan;Asahikawa;43.7706355;142.364819;356612
4824;Japan;Aomorishi;40.822072;140.7473647;298394
4825;Japan;Nanto-shi;36.5575131;136.8753356;55315
4826;Japan;Neyagawa;34.7660929;135.6280998;238549
4827;Japan;Hitachi-Naka;36.3966149;140.5346762;156811
4828;Japan;Onojo;33.536307;130.478641;94957
4829;Japan;Minokamo;35.4402422;137.0156644;51543
4830;Japan;Joetsu;37.1478477;138.2360802;204137
4831;Japan;Saitama;35.8617292;139.6454822;1193350
4832;Japan;Higashimurayama-shi;35.7545968;139.4684892;150556
4833;Japan;Dazaifu;33.5127991;130.5239064;70587
4834;Japan;Kamigyo-ku;35.0296181;135.756627;83000
4835;Kenya;Thika;-1.0387569;37.0833753;200000
4836;Kenya;Nyeri;-0.4277809;36.9433591;51084
4837;Kenya;Nakuru;-0.3030988;36.080026;259903
4838;Kenya;Nairobi;-1.2920659;36.8219462;2750547
4839;Kenya;Mombasa;-4.0434771;39.6682065;799668
4840;Kenya;Mbale;-3.4;38.38333;60000
4841;Kenya;Malindi;-3.2191864;40.1168906;118265
4842;Kenya;Kitale;1.019089;35.0023048;75123
4843;Kenya;Kisumu;-0.0917016;34.7679568;216479
4844;Kenya;Kapenguria;1.2481932;35.1103736;56000
4845;Kenya;Kakamega;0.2827307;34.7518631;63426
4846;Kenya;Garissa;-0.4532293;39.6460988;67861
4847;Kenya;Eldoret;0.5142775;35.2697802;218446
4848;Kenya;Busia;0.4607691;34.1114621;51981
4849;Kenya;Bungoma;0.5695252;34.5583766;55962
4850;Kyrgyzstan;Tokmok;42.822377;75.3178952;63047
4851;Kyrgyzstan;Osh;40.5139985;72.8160976;200000
4852;Kyrgyzstan;Naryn;41.4273946;75.9840587;52300
4853;Kyrgyzstan;Karakol;42.4782102;78.3955986;70171
4854;Kyrgyzstan;Kara-Balta;42.8212455;73.8536683;62796
4855;Kyrgyzstan;Jalal-Abad;40.9331541;72.9814877;75700
4856;Kyrgyzstan;Bishkek;42.8746212;74.5697617;900000
4857;Cambodia;Phnom Penh;11.5448729;104.8921668;1573544
4858;Cambodia;Ta Khmau;11.4592378;104.9447261;52066
4859;Cambodia;Takeo;10.9321519;104.798771;843931
4860;Cambodia;Siem Reap;13.3670968;103.8448134;139458
4861;Cambodia;Pursat;12.4651824;103.8911999;52476
4862;Cambodia;Paoy Pet;13.65699;102.566046;79000
4863;Cambodia;Sihanoukville;10.6253016;103.5233963;156691
4864;Cambodia;Kampong Chhnang;12.2613926;104.6762738;75244
4865;Cambodia;Kampong Cham;11.9924294;105.4645408;61750
4866;Cambodia;Battambang;13.09573;103.2022055;150444
4867;North Korea;Wonsan;39.1538529;127.4460001;329207
4868;North Korea;Songnim;38.7492816;125.6368861;152425
4869;North Korea;Sariwon;38.5023428;125.7516069;310100
4870;North Korea;Pyongyang;39.0392193;125.7625241;3222000
4871;North Korea;P'yongsong;39.2604149;125.861953;100000
4872;North Korea;Ongjin;37.93472;125.36194;64247
4873;North Korea;Namp'o;38.7522606;125.3246769;455000
4874;North Korea;Kaesong;37.9381943;126.5877948;338155
4875;North Korea;Hungnam;39.8554302;127.6752642;346082
4876;North Korea;Hamhung;39.9838002;127.6124553;559056
4877;North Korea;Haeju;38.0375021;125.7079231;222396
4878;North Korea;Chaeryong-up;38.3942859;125.6259517;53330
4879;North Korea;Anju;39.6211427;125.6638035;50196
4880;North Korea;Yuktae-dong;40.026852;128.161102;76427
4881;North Korea;Uiju;40.1976461;124.5351538;50081
4882;North Korea;Sinuiju;40.0823213;124.4489192;288112
4883;North Korea;Najin;42.24472;130.308899;66224
4884;North Korea;Kilju;40.9612198;129.3209986;63652
4885;North Korea;Kanggye-si;40.9676726;126.5990916;209530
4886;North Korea;Hyesan-dong;41.4172128;128.2035928;97794
4887;North Korea;Hyesan-si;41.387384;128.1744945;192680
4888;North Korea;Hongwon;40.024391;127.9682453;70923
4889;North Korea;Chongjin;41.7669671;129.723402;327000
4890;South Korea;Eisen;36.82167;128.63083;84625
4891;South Korea;Yangsan;35.3350072;129.0371689;71936
4892;South Korea;Yangp'yong;37.48972;127.49056;83367
4893;South Korea;Yangju;37.7852875;127.0458453;179923
4894;South Korea;Wonju;37.3422186;127.9201621;243387
4895;South Korea;Wanju;35.891275;127.253895;84009
4896;South Korea;Ulsan;35.5383773;129.3113596;962865
4897;South Korea;Uijeongbu-si;37.738098;127.0336819;479141
4898;South Korea;Daejeon;36.3504119;127.3845475;1475221
4899;South Korea;Daegu;35.8714354;128.601445;2566540
4900;South Korea;Taisen-ri;36.34931;126.59772;62039
4901;South Korea;Suwon-si;37.2635727;127.0286009;1242724
4902;South Korea;Suncheon;34.950637;127.4872135;230796
4903;South Korea;Seoul;37.566535;126.9779692;10349312
4904;South Korea;Suisan;37.4366931;126.7284718;74208
4905;South Korea;Sokcho;38.2070148;128.5918488;89047
4906;South Korea;Sangju;36.4109466;128.1590828;55640
4907;South Korea;Busan;35.1795543;129.0756416;3678555
4908;South Korea;Bucheon-si;37.5034138;126.7660309;850731
4909;South Korea;Pohang;36.0190178;129.3434808;500000
4910;South Korea;Osan;37.1498096;127.0772212;158978
4911;South Korea;Asan;36.789796;127.0018494;97749
4912;South Korea;Okcheon;36.3063646;127.5712809;56634
4913;South Korea;Kosong;38.3524382;128.4511078;62446
4914;South Korea;Nangen;35.41;127.38583;58057
4915;South Korea;Mungyeong;36.586148;128.1867972;81525
4916;South Korea;Muan;34.9904542;126.4816856;75718
4917;South Korea;Moppo;34.7666667;126.3;268402
4918;South Korea;Miryang;35.5037598;128.7464415;53103
4919;South Korea;Gyeongsan-si;35.8250555;128.7415441;129903
4920;South Korea;Kyonju;35.8561719;129.2247477;155237
4921;South Korea;Kwangyang;33.49268;126.534599;89281
4922;South Korea;Gwangju;37.4171413;127.2561413;81780
4923;South Korea;Gwangju;35.1595454;126.8526012;1416938
4924;South Korea;Guri-si;37.5943124;127.1295646;195236
4925;South Korea;Kunsan;35.9676772;126.7366293;243406
4926;South Korea;Gumi;36.119485;128.3445734;291006
4927;South Korea;Goyang-si;37.6583599;126.8320201;1073069
4928;South Korea;Gongju;36.4465346;127.1191534;72435
4929;South Korea;Kyosai;34.8180556;128.5663889;72124
4930;South Korea;Koch'ang;35.4358216;126.7020806;72996
4931;South Korea;Kimhae;35.2285451;128.8893517;356242
4932;South Korea;Gimcheon;36.1398393;128.1135947;150000
4933;South Korea;Gapyeong;37.8315403;127.5098827;55415
4934;South Korea;Kang-neung;37.75556;128.89611;180611
4935;South Korea;Iksan;35.9482858;126.9575991;283501
4936;South Korea;Incheon;37.4562557;126.7052062;2628000
4937;South Korea;Icheon-si;37.2719952;127.4348221;196230
4938;South Korea;Hwasun;35.0645029;126.9864799;59914
4939;South Korea;Hwaseong-si;37.1994932;126.8311887;476297
4940;South Korea;Hongsung;36.60123;126.6607764;89174
4941;South Korea;Hongch'on;37.6969518;127.8886827;75251
4942;South Korea;Chuncheon;37.8813153;127.7299707;209746
4943;South Korea;Jeonju;35.8242238;127.1479532;711424
4944;South Korea;Cheongju-si;36.6424341;127.4890319;634596
4945;South Korea;Cheonan;36.815129;127.1138939;365114
4946;South Korea;Chinju;35.1799817;128.1076213;307242
4947;South Korea;Chinch'on;34.933333;126.583333;60964
4948;South Korea;Jeju-si;33.4996213;126.5311884;408364
4949;South Korea;Changwon;35.22806;128.68111;550000
4950;South Korea;Anyang-si;37.3942527;126.9568209;634367
4951;South Korea;Anseong;37.0079695;127.2796786;69255
4952;South Korea;Ansan-si;37.3218778;126.8308848;650728
4953;South Korea;Andong;36.5683543;128.729357;129319
4954;South Korea;Sinhyeon;37.4562557;126.7052062;82560
4955;South Korea;Yeosu;34.7603737;127.6622221;295538
4956;South Korea;Tonghae;37.5247192;129.1142915;101128
4957;South Korea;Pubal;37.29167;127.50778;63026
4958;South Korea;Seongnam-si;37.4449168;127.1388684;1031935
4959;South Korea;Hanam;37.5392646;127.2148919;134902
4960;South Korea;Hwado;37.6523921;127.3083224;106358
4961;South Korea;Namyangju;37.6360028;127.2165279;90798
4962;South Korea;Ungsang;35.40611;129.16861;83360
4963;South Korea;Wabu;37.5853331;127.2169701;96775
4964;South Korea;Naeso;36.6555279;128.8104853;80987
4965;South Korea;Hwawon;35.8037979;128.5005419;64718
4966;South Korea;Kwangmyong;36.8925;126.7272222;357545
4967;South Korea;Sinan;34.827332;126.101074;53150
4968;South Korea;Seogwipo;33.2541205;126.560076;155691
4969;South Korea;Changnyeong;35.5445563;128.4922143;74668
4970;Kuwait;Hawalli;29.3332984;48.0158927;164212
4971;Kuwait;Ar Riqqah;29.14583;48.09472;52068
4972;Kuwait;Kuwait City;29.375859;47.9774052;60064
4973;Kuwait;Al Fahahil;29.0946989;48.102487;68290
4974;Kuwait;Al Farwaniyah;29.2428445;47.9416114;86525
4975;Kuwait;Al Ahmadi;29.0853759;48.0654706;637411
4976;Kazakhstan;Zhanaozen;43.357629;52.8434912;103598
4977;Kazakhstan;Oral;51.227821;51.3865431;200000
4978;Kazakhstan;Qulsary;46.9691061;54.0068191;51216
4979;Kazakhstan;Karagandy;49.8046835;73.1093826;451800
4980;Kazakhstan;Atyrau;47.0944959;51.9238373;180000
4981;Kazakhstan;Aqtobe;50.2839339;57.166978;262457
4982;Kazakhstan;Aktau;43.6410973;51.1985113;147443
4983;Kazakhstan;Zhezqazghan;47.78333;67.76667;104357
4984;Kazakhstan;Taraz;42.8983715;71.3979891;358153
4985;Kazakhstan;Turkestan;43.3050854;68.2346884;97360
4986;Kazakhstan;Temirtau;50.0509609;72.9660737;170600
4987;Kazakhstan;Taldykorgan;45.0177112;78.3804417;116558
4988;Kazakhstan;Taldyqorghan;45.0177112;78.3804417;200000
4989;Kazakhstan;Shymkent;42.3416847;69.590101;414032
4990;Kazakhstan;Semey;50.4233463;80.250811;292780
4991;Kazakhstan;Sarkand;45.4131077;79.917079;76919
4992;Kazakhstan;Rudnyy;52.9718428;63.1128326;124000
4993;Kazakhstan;Kyzylorda;44.8488314;65.4822686;300000
4994;Kazakhstan;Kostanay;53.2198089;63.6354232;210000
4995;Kazakhstan;Petropavl;54.8732209;69.1505478;200920
4996;Kazakhstan;Pavlodar;52.2873032;76.9674023;329002
4997;Kazakhstan;Ust-Kamenogorsk;49.9749295;82.6017244;319067
4998;Kazakhstan;Baykonyr;45.6232258;63.3139829;70000
4999;Kazakhstan;Ridder;50.3382214;83.5062548;52664
5000;Kazakhstan;Kokshetau;53.2948229;69.4047872;124444
5001;Kazakhstan;Kentau;43.5161759;68.5090257;57408
5002;Kazakhstan;Ekibastuz;51.725198;75.3150684;121470
5003;Kazakhstan;Balqash;46.8435126;74.9809805;81364
5004;Kazakhstan;Astana;51.1605227;71.4703558;345604
5005;Kazakhstan;Almaty;43.2220146;76.8512485;2000900
5006;Kazakhstan;Kyzyl-Orda;44.8488314;65.4822686;300000
5007;Laos;Vientiane;17.9757058;102.6331035;196731
5008;Laos;Savannakhet;16.5722464;104.7705509;66553
5009;Laos;Pakxe;15.1105068;105.8172881;88332
5010;Lebanon;Zahle;33.8462558;35.9019519;78145
5011;Lebanon;Tripoli;34.4380941;35.8308371;229398
5012;Lebanon;Tyre;33.2721571;35.203278;135204
5013;Lebanon;Sidon;33.5626094;35.3687268;163554
5014;Lebanon;Djounie;33.9877002;35.6389244;96315
5015;Lebanon;Habbouch;33.4074238;35.4785881;98433
5016;Lebanon;Beirut;33.8886289;35.4954794;1916100
5017;Lebanon;Nabatiye et Tahta;33.4767053;35.4337857;120000
5018;Sri Lanka;Vavuniya;8.7381572;80.4771472;60176
5019;Sri Lanka;Valvedditturai;9.814937;80.1660804;78205
5020;Sri Lanka;Trincomalee;авг.22;81.1967958;108420
5021;Sri Lanka;Point Pedro;9.7937885;80.2209773;89810
5022;Sri Lanka;Pita Kotte;6.8808992;79.9052768;118179
5023;Sri Lanka;Negombo;7.2087984;79.8380216;137223
5024;Sri Lanka;Dehiwala-Mount Lavinia;6.8301185;79.8800832;219827
5025;Sri Lanka;Moratuwa;6.7880706;79.8912813;185031
5026;Sri Lanka;Matara;5.95492;80.5549561;76254
5027;Sri Lanka;Maharagama;6.8522148;79.9248669;66576
5028;Sri Lanka;Sri Jayewardenepura Kotte;6.8940701;79.9024779;115826
5029;Sri Lanka;Kotikawatta;6.9250634;79.9401686;64565
5030;Sri Lanka;Kolonnawa;6.9342148;79.8919811;58076
5031;Sri Lanka;Katunayaka;7.1696231;79.8912813;84643
5032;Sri Lanka;Kandy;7.2905715;80.6337262;111701
5033;Sri Lanka;Kalmunai;7.4143831;81.8306334;100171
5034;Sri Lanka;Jaffna;9.6614981;80.0255465;169102
5035;Sri Lanka;Hendala;6.9954258;79.8827281;56978
5036;Sri Lanka;Galle;6.0535185;80.2209773;93118
5037;Sri Lanka;Galkissa;6.8301185;79.8800832;215941
5038;Sri Lanka;Dambulla;7.8985219;80.6770787;66716
5039;Sri Lanka;Colombo;6.9270786;79.861243;648034
5040;Sri Lanka;Batticaloa;7.7309971;81.6747295;86742
5041;Sri Lanka;Battaramulla South;6.8979941;79.9222869;75633
5042;Sri Lanka;Anuradhapura;8.3451852;80.3881333;60943
5043;Liberia;Monrovia;6.2907432;-10.7605239;939524
5044;Lesotho;Maseru;-29.3632188;27.5143603;118355
5045;Lesotho;Mafeteng;-29.8224312;27.2388161;57059
5046;Lithuania;Vilnius;54.6871555;25.2796514;542366
5047;Lithuania;Siauliai;55.9349085;23.3136823;130587
5048;Lithuania;Panevezys;55.7347915;24.3574773;117395
5049;Lithuania;Klaipeda;55.7032948;21.1442794;192307
5050;Lithuania;Kaunas;54.8985207;23.9035965;374643
5051;Lithuania;Alytus;54.3962938;24.045876;70747
5052;Luxembourg;Luxembourg;49.611621;6.1319346;76684
5053;Latvia;Riga;56.9496487;24.1051864;742572
5054;Latvia;Liepaja;56.5046678;21.010806;85132
5055;Latvia;Jurmala;56.947079;23.6168486;54088
5056;Latvia;Jelgava;56.6511091;23.7213541;61791
5057;Latvia;Daugavpils;55.874736;26.536179;111564
5058;Libya;Tobruk;32.0681759;23.941751;121052
5059;Libya;Darnah;32.755613;22.6377432;78782
5060;Libya;Benghazi;32.0947711;20.1879106;650629
5061;Libya;Al Marj;32.4982249;20.8195292;85315
5062;Libya;Al Bayda';32.756417;21.7376178;74594
5063;Libya;Ajdabiya;30.214647;20.1402594;134358
5064;Libya;Zliten;32.2785242;14.5189214;109972
5065;Libya;Yafran;32.053558;12.5355393;67638
5066;Libya;Tarhuna;32.4279191;13.6420599;210697
5067;Libya;Tripoli;32.8872094;13.1913383;1150989
5068;Libya;Tagiura;32.8279425;13.3818345;100000
5069;Libya;Sirte;31.189689;16.5701927;128123
5070;Libya;Sabratah;32.7811016;12.4495221;102038
5071;Libya;Sabha;27.0087129;14.4490398;130000
5072;Libya;Misratah;32.3196827;15.1025075;386120
5073;Libya;Zawiya;32.7630282;12.7364962;186123
5074;Libya;Gharyan;32.1717952;13.0184123;85219
5075;Libya;Az Zawiyah;32.5394906;12.5298028;200000
5076;Libya;Al Khums;32.6359024;14.2570364;201943
5077;Libya;Al Jadid;27.май;14.апр;126386
5078;Morocco;Youssoufia;32.2438426;-8.5226706;64910
5079;Morocco;Tiznit;29.693392;-9.732157;55092
5080;Morocco;Tirhanimine;35.23619;-3.95453;55827
5081;Morocco;Tiflet;33.8954803;-6.3207151;70010
5082;Morocco;Tetouan;35.5888995;-5.3625516;326261
5083;Morocco;Taza;34.2105603;-3.9980485;141890
5084;Morocco;Taroudant;30.4727126;-8.8748765;71133
5085;Morocco;Taourirt;34.3983716;-2.8935028;82518
5086;Morocco;Tan-Tan;28.4380408;-11.0987374;61924
5087;Morocco;Tangier;35.7594651;-5.8339543;688356
5088;Morocco;Sidi Slimane;34.2622961;-5.9239749;79437
5089;Morocco;Sidi Qacem;34.2312322;-5.7194522;74755
5090;Morocco;Settat;32.9924242;-7.6222665;119082
5091;Morocco;Sefrou;33.8305244;-4.8353154;65150
5092;Morocco;Sale;34.0336969;-6.7708138;903485
5093;Morocco;Safi;32.3008151;-9.2272033;288163
5094;Morocco;Rabat;33.9715904;-6.8498129;1655753
5095;Morocco;Oulad Teima;30.3917567;-9.2175988;66832
5096;Morocco;Oujda;34.681962;-1.900155;405253
5097;Morocco;Oued Zem;32.8501501;-6.5775187;84910
5098;Morocco;Ouezzane;34.7953732;-5.567558;58684
5099;Morocco;Ouarzazat;30.9335436;-6.937016;57245
5100;Morocco;Nador;35.1686165;-2.9275836;129260
5101;Morocco;Mohammedia;33.6835086;-7.3848547;187708
5102;Morocco;Meknes;33.8730164;-5.5407299;545705
5103;Morocco;Marrakesh;31.6294723;-7.9810845;839296
5104;Morocco;Larache;35.1744271;-6.1473964;109294
5105;Morocco;Ksar El Kebir;35.0035307;-5.9155369;108753
5106;Morocco;Khouribga;32.886023;-6.9208655;167673
5107;Morocco;Khenifra;32.9340471;-5.661571;73906
5108;Morocco;Kenitra;34.2540503;-6.5890166;366570
5109;Morocco;Guercif;34.2299391;-3.3489671;57544
5110;Morocco;Guelmim;28.9883659;-10.0527498;98229
5111;Morocco;Fkih Ben Salah;32.5009216;-6.6905458;84072
5112;Morocco;Fes;34.0181246;-5.0078451;964891
5113;Morocco;Essaouira;31.5084926;-9.7595041;70634
5114;Morocco;El Jadida;33.2316326;-8.5007116;147549
5115;Morocco;Casablanca;33.5731104;-7.5898434;3144909
5116;Morocco;Berkane;34.9177281;-2.3123031;80721
5117;Morocco;Beni Mellal;32.342443;-6.375799;166399
5118;Morocco;Berrechid;33.268687;-7.5843171;93954
5119;Morocco;Khemisset;33.8153704;-6.0573302;106991
5120;Morocco;Al Hoceima;35.2445589;-3.9317468;395644
5121;Morocco;Agadir;30.4277547;-9.5981072;698310
5122;Moldova;Tiraspolul;46.848185;29.596805;157000
5123;Moldova;Ribnita;47.7665534;29.0035224;55455
5124;Moldova;Chisinau;47.0104529;28.8638103;635994
5125;Moldova;Bender;46.8227551;29.4620101;110175
5126;Moldova;Balti;47.7539947;27.9184148;125000
5127;Montenegro;Podgorica;42.4304196;19.2593642;136473
5128;Montenegro;Niksic;42.7804735;18.9561661;58212
5129;Madagascar;Toamasina;-18.1442811;49.3957836;206373
5130;Madagascar;Toliara;-23.3516191;43.6854936;115319
5131;Madagascar;Mahajanga;-15.6921494;46.3336857;154657
5132;Madagascar;Fianarantsoa;-21.4546147;47.0875045;167227
5133;Madagascar;Antsiranana;-12.3231349;49.2942833;82937
5134;Madagascar;Antsirabe;-19.8730077;47.0291162;186253
5135;Madagascar;Antanifotsy;-19.6513424;47.3266162;70626
5136;Madagascar;Antananarivo;-18.8791902;47.5079055;1391433
5137;Madagascar;Amparafaravola;-17.5872806;48.2219395;51519
5138;Madagascar;Ambovombe;-25.1720132;46.0897124;66818
5139;Madagascar;Ambilobe;-13.2026069;49.0514094;56000
5140;Macedonia;Veles;41.7164563;21.7722966;57873
5141;Macedonia;Tetovo;42.0069115;20.9715269;72944
5142;Macedonia;Skopje;41.9973462;21.4279956;474889
5143;Macedonia;Prilep;41.3440827;21.5527922;73814
5144;Macedonia;Ohrid;41.1230977;20.8016481;54908
5145;Macedonia;Kumanovo;42.1322895;21.7256936;76275
5146;Macedonia;Gostivar;41.8025541;20.9089378;50974
5147;Macedonia;Bitola;41.0296773;21.3292164;86528
5148;Macedonia;Cair;41.9930355;21.4365318;64773
5149;Macedonia;Kisela Voda;41.92748;21.4931713;58216
5150;Mali;Sikasso;11.3223834;-5.6983979;144786
5151;Mali;Segou;13.4316597;-6.2482149;92552
5152;Mali;Mopti;14.4874284;-4.1974627;108456
5153;Mali;Markala;13.6865232;-6.070567;53738
5154;Mali;Koutiala;12.3774106;-5.4725384;99353
5155;Mali;Kayes;14.4367876;-11.4452717;78406
5156;Mali;Gao;16.2639807;-0.0279867;87000
5157;Mali;Bamako;12.6392316;-8.0028892;1297281
5158;Myanmar;Yenangyaung;20.4593254;94.8779969;110553
5159;Myanmar;Yamethin;20.4314732;96.1367935;59867
5160;Myanmar;Taungoo;18.9398354;96.4343621;106945
5161;Myanmar;Thongwa;16.7646219;96.5329775;52496
5162;Myanmar;Thayetmyo;19.3228423;95.1797058;98185
5163;Myanmar;Thaton;16.9270749;97.3678624;123727
5164;Myanmar;Tharyarwady;17.6495376;95.7773898;54386
5165;Myanmar;Dawei;14.082769;98.193961;136783
5166;Myanmar;Taunggyi;20.7887571;97.0337141;160115
5167;Myanmar;Taungdwingyi;20.0000983;95.5459787;70094
5168;Myanmar;Syriam;16.7587537;96.2482149;69448
5169;Myanmar;Sittwe;20.1527657;92.8676861;177743
5170;Myanmar;Shwebo;22.5786554;95.6983979;88914
5171;Myanmar;Sagaing;21.9159702;95.9621106;78739
5172;Myanmar;Yangon;16.8660694;96.195132;4477638
5173;Myanmar;Pyinmana;19.7413519;96.2004383;97409
5174;Myanmar;Pyay;18.8406029;95.2579968;135308
5175;Myanmar;Pyapon;16.2850333;95.6799816;65601
5176;Myanmar;Bago;17.3220711;96.4663286;244376
5177;Myanmar;Pakokku;21.3394161;95.0702794;126938
5178;Myanmar;Nyaunglebin;17.9585108;96.7199658;89626
5179;Myanmar;Myitkyina;25.3946143;97.3840729;90894
5180;Myanmar;Myingyan;21.4662223;95.38872;141713
5181;Myanmar;Mudon;16.2584167;97.725376;89123
5182;Myanmar;Mawlamyine;16.4543173;97.6439611;438861
5183;Myanmar;Monywa;22.1215513;95.1536327;182011
5184;Myanmar;Mogok;22.9246742;96.5063095;90843
5185;Myanmar;Minbu;20.1713723;94.8702156;57342
5186;Myanmar;Myeik;12.4492291;98.6270628;173298
5187;Myanmar;Meiktila;20.8765931;95.8601611;177442
5188;Myanmar;Pyin Oo Lwin;22.0391773;96.471658;117303
5189;Myanmar;Maubin;16.7260699;95.6484241;51542
5190;Myanmar;Mandalay;21.9588282;96.0891032;1208099
5191;Myanmar;Magway;20.1544305;94.9454803;96954
5192;Myanmar;Lashio;22.9664576;97.7525352;131016
5193;Myanmar;Kyaukse;21.6098301;96.1341431;50480
5194;Myanmar;Kyaiklat;16.4422479;95.7220845;52425
5195;Myanmar;Kanbe;19.5889431;96.2595008;58146
5196;Myanmar;Hinthada;17.6469953;95.4515725;134947
5197;Myanmar;Chauk;20.9006356;94.8261424;90870
5198;Myanmar;Bogale;16.2864333;95.4018087;68938
5199;Myanmar;Pathein;16.7753609;94.7381013;237089
5200;Myanmar;Myaydo;19.36838;95.21512;57897
5201;Myanmar;Nay Pyi Taw;19.7633057;96.0785104;925000
5202;Mongolia;Ulaanbaatar;47.8863988;106.9057439;844818
5203;Mongolia;Erdenet;49.054082;104.0716533;79647
5204;Mongolia;Darhan;49.4648434;105.9745919;74300
5205;Macao;Macau;22.2047465;113.5552031;520400
5206;Martinique;Fort-de-France;14.6160647;-61.0587804;89995
5207;Mauritania;Nouakchott;18.0735299;-15.9582372;661400
5208;Mauritania;Nouadhibou;20.9425179;-17.0362272;72337
5209;Mauritania;Nema;16.6143698;-7.2598913;60000
5210;Mauritania;Kaedi;16.1535575;-13.5032081;55374
5211;Mauritius;Vacoas;-20.2973067;57.496673;110000
5212;Mauritius;Quatre Bornes;-20.2674718;57.4796981;80961
5213;Mauritius;Port Louis;-20.1668958;57.502332;155226
5214;Mauritius;Curepipe;-20.3170872;57.5265289;84200
5215;Maldives;Male;4.1754959;73.5093474;103693
5216;Malawi;Zomba;-15.3765857;35.3356518;80932
5217;Malawi;Mzuzu;-11.4389649;34.0084395;175345
5218;Malawi;Lilongwe;-13.9626121;33.7741195;646750
5219;Malawi;Blantyre;-15.7666707;35.0167866;584877
5220;Mexico;Gustavo A. Madero;22.8705555;-98.7594444;1185772
5221;Mexico;Zumpango;19.8039297;-99.0930528;50742
5222;Mexico;Xochimilco;19.2572314;-99.1029664;404458
5223;Mexico;San Miguel Xico Viejo;19.27022;-98.93588;365777
5224;Mexico;Villahermosa;17.989456;-92.9475061;362401
5225;Mexico;Veracruz;19.173773;-96.1342241;568313
5226;Mexico;Tuxtla Gutierrez;16.7516009;-93.1029939;481128
5227;Mexico;Tuxpan de Rodriguez Cano;20.9561149;-97.4063351;134394
5228;Mexico;Tultepec;19.687105;-99.1290128;65338
5229;Mexico;Tulancingo;20.0904802;-98.3690922;102383
5230;Mexico;Toluca;19.2826098;-99.6556653;505881
5231;Mexico;Tlalpan;19.2790911;-99.2114234;607545
5232;Mexico;Tlalnepantla;19.5345279;-99.1907364;715767
5233;Mexico;Tlahuac;19.2990233;-99.0436467;344106
5234;Mexico;Teziutlan;19.8160106;-97.3570576;70819
5235;Mexico;Texcoco de Mora;19.5060382;-98.8831503;115378
5236;Mexico;Cuautitlan Izcalli;19.6528089;-99.2231387;475179
